"distid","year","DISTRICT_NAME","SCHOOL_YEAR","FULL_NCES_CODE","COUNTY","electiontype","candidateid","first","last","winner","incumbent","minor","raceid","areaid","districtwide","notes","candidateid2","raceid2","incDefeat","repeater","ncand","nrealcand","nwins","ninc","nincDef","nminor","scatterVotes","nincDefInd","candidate_votes","total_votes","CESA"
3696,2011,"Monticello Sch Dist","2010-11","5509900","23",1,5,"Tim","Bruns",1,1,0,"6","6",1,"","3696-5","3696-2011-6-1",0,1,2,2,2,1,0,0,5,0,250,473,"2"
3696,2011,"Monticello Sch Dist","2010-11","5509900","23",1,99,"Scatter","",0,0,1,"6","6",1,"","3696-99","3696-2011-6-1",NA,0,2,2,2,1,0,0,5,0,5,473,"2"
3696,2012,"Monticello Sch Dist","2011-12","5509900","23",1,15,"Robert","Harvey",1,0,0,"7","7",1,"","3696-15","3696-2012-7-1",NA,0,2,2,2,1,0,0,9,0,212,503,"2"
3696,2012,"Monticello Sch Dist","2011-12","5509900","23",1,11,"Julie","Havens",1,1,0,"7","7",1,"","3696-11","3696-2012-7-1",0,1,2,2,2,1,0,0,9,0,282,503,"2"
3696,2012,"Monticello Sch Dist","2011-12","5509900","23",1,12,"Ronald","Blumer",1,1,0,"8","8",1,"","3696-12","3696-2012-8-1",0,1,1,1,1,1,0,0,0,0,303,303,"2"
3696,2012,"Monticello Sch Dist","2011-12","5509900","23",1,99,"Scatter","",0,0,1,"7","7",1,"","3696-99","3696-2012-7-1",NA,0,2,2,2,1,0,0,9,0,9,503,"2"
3696,2013,"Monticello Sch Dist","2012-13","5509900","23",1,16,"Joyce","Hummel",1,0,0,"9","9",1,"","3696-16","3696-2013-9-1",NA,0,3,3,2,1,0,0,6,0,345,774,"2"
3696,2013,"Monticello Sch Dist","2012-13","5509900","23",1,17,"Judson","Lounsbury",0,0,0,"9","9",1,"","3696-17","3696-2013-9-1",NA,0,3,3,2,1,0,0,6,0,194,774,"2"
3696,2013,"Monticello Sch Dist","2012-13","5509900","23",1,1,"Randall","Smith",1,1,0,"9","9",1,"","3696-1","3696-2013-9-1",0,1,3,3,2,1,0,0,6,0,229,774,"2"
3696,2013,"Monticello Sch Dist","2012-13","5509900","23",1,99,"Scatter","",0,0,1,"9","9",1,"","3696-99","3696-2013-9-1",NA,0,3,3,2,1,0,0,6,0,6,774,"2"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",1,6,"Mary","Borowski",1,1,0,"3","3",0,"","3787-6","3787-2002-3-1",0,1,1,1,1,1,0,0,20,0,1102,1122,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",2,2,"Ernest","Walters",1,0,0,"1","1",1,"","3787-2","3787-2002-1-2",NA,0,5,5,4,0,0,0,0,0,261,991,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",2,3,"Kevin","Hermening",1,0,0,"1","1",1,"","3787-3","3787-2002-1-2",NA,0,5,5,4,0,0,0,0,0,211,991,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",1,99,"Scatter","",0,0,1,"3","3",0,"","3787-99","3787-2002-3-1",NA,0,1,1,1,1,0,0,20,0,20,1122,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",2,1,"Robert","Ahles",1,0,0,"1","1",1,"","3787-1","3787-2002-1-2",NA,0,5,5,4,0,0,0,0,0,303,991,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",1,1,"Robert","Ahles",1,0,0,"2","2",1,"","3787-1","3787-2002-2-1",NA,0,4,4,2,0,0,0,0,0,945,3066,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",1,4,"James","Haine",0,0,0,"2","2",1,"","3787-4","3787-2002-2-1",NA,0,4,4,2,0,0,0,0,0,578,3066,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",2,4,"James","Haine",1,0,0,"1","1",1,"","3787-4","3787-2002-1-2",NA,0,5,5,4,0,0,0,0,0,175,991,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",2,5,"Joe","Trudell",0,0,0,"1","1",1,"","3787-5","3787-2002-1-2",NA,0,5,5,4,0,0,0,0,0,41,991,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",1,3,"Kevin","Hermening",1,0,0,"2","2",1,"","3787-3","3787-2002-2-1",NA,0,4,4,2,0,0,0,0,0,808,3066,"9"
3787,2002,"Mosinee Sch Dist","2001-02","5509960","37",1,2,"Ernest","Walters",0,0,0,"2","2",1,"","3787-2","3787-2002-2-1",NA,0,4,4,2,0,0,0,0,0,735,3066,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",1,8,"John","Durham",0,0,0,"5","5",1,"","3787-8","3787-2003-5-1",NA,0,2,2,1,0,0,0,0,0,1272,2878,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",1,9,"Carolyn","Krautkramer",1,0,0,"5","5",1,"","3787-9","3787-2003-5-1",NA,0,2,2,1,0,0,0,0,0,1606,2878,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",2,9,"Carolyn","Krautkramer",1,0,0,"4","4",1,"","3787-9","3787-2003-4-2",NA,0,3,3,2,1,1,0,0,1,271,614,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",2,8,"John","Durham",1,0,0,"4","4",1,"","3787-8","3787-2003-4-2",NA,0,3,3,2,1,1,0,0,1,198,614,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",2,7,"Nelson","Pasha Jr",0,1,0,"4","4",1,"","3787-7","3787-2003-4-2",1,1,3,3,2,1,1,0,0,1,145,614,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",1,10,"Judith","Berdan",1,1,0,"6","6",0,"","3787-10","3787-2003-6-1",0,1,1,1,1,1,0,0,0,0,2230,2230,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",1,4,"James","Haine",0,0,0,"7","7",0,"","3787-4","3787-2003-7-1",NA,1,2,2,1,1,0,0,0,0,1214,2713,"9"
3787,2003,"Mosinee Sch Dist","2002-03","5509960","37",1,11,"Gary","Crawford",1,1,0,"7","7",0,"","3787-11","3787-2003-7-1",0,1,2,2,1,1,0,0,0,0,1499,2713,"9"
3787,2004,"Mosinee Sch Dist","2003-04","5509960","37",1,12,"Diane","Gorman",1,1,0,"8","8",1,"","3787-12","3787-2004-8-1",0,1,2,2,1,1,0,0,0,0,1027,1465,"9"
3787,2004,"Mosinee Sch Dist","2003-04","5509960","37",1,13,"Bradford","Barick",0,0,0,"8","8",1,"","3787-13","3787-2004-8-1",NA,0,2,2,1,1,0,0,0,0,438,1465,"9"
3787,2004,"Mosinee Sch Dist","2003-04","5509960","37",1,14,"Phyillis","Kaiser",1,0,0,"9","9",0,"","3787-14","3787-2004-9-1",NA,0,1,1,1,0,0,0,0,0,1165,1165,"9"
3787,2004,"Mosinee Sch Dist","2003-04","5509960","37",1,15,"Tammy","Hughes",0,0,0,"10","10",0,"","3787-15","3787-2004-10-1",NA,0,2,2,1,0,0,0,0,0,627,1368,"9"
3787,2004,"Mosinee Sch Dist","2003-04","5509960","37",1,16,"Douglas","Kern",1,0,0,"10","10",0,"","3787-16","3787-2004-10-1",NA,0,2,2,1,0,0,0,0,0,741,1368,"9"
3787,2004,"Mosinee Sch Dist","2003-04","5509960","37",1,17,"Theordore","Kijak",1,0,0,"11","11",0,"","3787-17","3787-2004-11-1",NA,0,2,2,1,0,0,0,0,0,885,1332,"9"
3787,2004,"Mosinee Sch Dist","2003-04","5509960","37",1,18,"Travis","Ploman",0,0,0,"11","11",0,"","3787-18","3787-2004-11-1",NA,0,2,2,1,0,0,0,0,0,447,1332,"9"
3787,2005,"Mosinee Sch Dist","2004-05","5509960","37",1,1,"Robert","Ahles",1,1,0,"12","12",1,"","3787-1","3787-2005-12-1",0,1,3,3,2,1,0,0,0,0,1808,4618,"9"
3787,2005,"Mosinee Sch Dist","2004-05","5509960","37",1,18,"Travis","Ploman",0,0,0,"12","12",1,"","3787-18","3787-2005-12-1",NA,1,3,3,2,1,0,0,0,0,1086,4618,"9"
3787,2005,"Mosinee Sch Dist","2004-05","5509960","37",1,19,"Matthew","Kern",1,0,0,"12","12",1,"","3787-19","3787-2005-12-1",NA,0,3,3,2,1,0,0,0,0,1724,4618,"9"
3787,2005,"Mosinee Sch Dist","2004-05","5509960","37",1,20,"Thomas","Martin",1,0,0,"13","13",0,"","3787-20","3787-2005-13-1",NA,0,1,1,1,0,0,0,0,0,2610,2610,"9"
3787,2006,"Mosinee Sch Dist","2005-06","5509960","37",1,4,"James","Haine",1,0,0,"16","16",0,"","3787-4","3787-2006-16-1",NA,1,1,1,1,0,0,0,0,0,718,718,"9"
3787,2006,"Mosinee Sch Dist","2005-06","5509960","37",1,9,"Carolyn","Krautkramer",1,1,0,"14","14",1,"","3787-9","3787-2006-14-1",0,1,1,1,1,1,0,0,0,0,837,837,"9"
3787,2006,"Mosinee Sch Dist","2005-06","5509960","37",1,10,"Judith","Berdan",1,1,0,"15","15",0,"","3787-10","3787-2006-15-1",0,1,1,1,1,1,0,0,0,0,765,765,"9"
3787,2007,"Mosinee Sch Dist","2006-07","5509960","37",1,18,"Travis","Ploman",1,0,0,"19","19",0,"","3787-18","3787-2007-19-1",NA,1,1,1,1,0,0,0,0,0,3035,3035,"9"
3787,2007,"Mosinee Sch Dist","2006-07","5509960","37",1,12,"Diane","Gorman",1,1,0,"17","17",1,"1 year term","3787-12","3787-2007-17-1",0,1,2,2,2,1,0,0,0,0,2395,5152,"9"
3787,2007,"Mosinee Sch Dist","2006-07","5509960","37",1,21,"Kelli","Zebro",1,0,0,"17","17",1,"","3787-21","3787-2007-17-1",NA,0,2,2,2,1,0,0,0,0,2757,5152,"9"
3787,2007,"Mosinee Sch Dist","2006-07","5509960","37",1,16,"Douglas","Kern",1,1,0,"18","18",0,"","3787-16","3787-2007-18-1",0,1,1,1,1,1,0,0,0,0,3200,3200,"9"
3787,2008,"Mosinee Sch Dist","2007-08","5509960","37",1,4,"James","Haine",1,1,0,"22","22",0,"","3787-4","3787-2008-22-1",0,1,1,1,1,1,0,0,0,0,875,875,"9"
3787,2008,"Mosinee Sch Dist","2007-08","5509960","37",1,12,"Diane","Gorman",0,1,0,"20","20",1,"","3787-12","3787-2008-20-1",1,1,3,3,2,1,1,0,0,1,632,2011,"9"
3787,2008,"Mosinee Sch Dist","2007-08","5509960","37",1,22,"Corey","Tomczyk",1,0,0,"20","20",1,"","3787-22","3787-2008-20-1",NA,0,3,3,2,1,1,0,0,1,681,2011,"9"
3787,2008,"Mosinee Sch Dist","2007-08","5509960","37",1,23,"Mark","Gewiss",1,0,0,"20","20",1,"","3787-23","3787-2008-20-1",NA,0,3,3,2,1,1,0,0,1,698,2011,"9"
3787,2008,"Mosinee Sch Dist","2007-08","5509960","37",1,24,"Mark","Smith",1,0,0,"21","21",0,"","3787-24","3787-2008-21-1",NA,0,1,1,1,0,0,0,0,0,885,885,"9"
3787,2009,"Mosinee Sch Dist","2008-09","5509960","37",1,4,"James","Haine",1,1,0,"26","26",0,"","3787-4","3787-2009-26-1",0,1,1,1,1,1,0,0,0,0,1169,1169,"9"
3787,2009,"Mosinee Sch Dist","2008-09","5509960","37",1,9,"Carolyn","Krautkramer",1,1,0,"23","23",1,"","3787-9","3787-2009-23-1",0,1,1,1,1,1,0,0,0,0,1243,1243,"9"
3787,2009,"Mosinee Sch Dist","2008-09","5509960","37",1,10,"Judith","Berdan",1,1,0,"24","24",0,"","3787-10","3787-2009-24-1",0,1,1,1,1,1,0,0,0,0,1200,1200,"9"
3787,2009,"Mosinee Sch Dist","2008-09","5509960","37",1,25,"Michael","Kaiser",1,0,0,"25","25",0,"","3787-25","3787-2009-25-1",NA,0,1,1,1,0,0,0,0,0,1184,1184,"9"
3787,2010,"Mosinee Sch Dist","2009-10","5509960","37",1,21,"Kelli","Zebro",1,1,0,"27","27",1,"","3787-21","3787-2010-27-1",0,1,1,1,1,1,0,0,0,0,592,592,"9"
3787,2010,"Mosinee Sch Dist","2009-10","5509960","37",1,26,"Dennis","Carlson",1,0,0,"28","28",0,"","3787-26","3787-2010-28-1",NA,0,1,1,1,0,0,0,0,0,556,556,"9"
3787,2010,"Mosinee Sch Dist","2009-10","5509960","37",1,27,"Jessica","Maple",1,0,0,"29","29",0,"","3787-27","3787-2010-29-1",NA,0,1,1,1,0,0,0,0,0,540,540,"9"
3787,2011,"Mosinee Sch Dist","2010-11","5509960","37",1,22,"Corey","Tomczyk",1,1,0,"30","30",1,"","3787-22","3787-2011-30-1",0,1,2,2,2,2,0,0,0,0,1718,3489,"9"
3787,2011,"Mosinee Sch Dist","2010-11","5509960","37",1,23,"Mark","Gewiss",1,1,0,"30","30",1,"","3787-23","3787-2011-30-1",0,1,2,2,2,2,0,0,0,0,1771,3489,"9"
3787,2011,"Mosinee Sch Dist","2010-11","5509960","37",1,25,"Michael","Kaiser",1,1,0,"31","31",0,"","3787-25","3787-2011-31-1",0,1,1,1,1,1,0,0,0,0,2228,2228,"9"
3787,2012,"Mosinee Sch Dist","2011-12","5509960","37",1,29,"Matthew","Ahles",1,0,0,"34","34",0,"","3787-29","3787-2012-34-1",NA,0,2,2,1,0,0,0,0,0,945,1755,"9"
3787,2012,"Mosinee Sch Dist","2011-12","5509960","37",1,9,"Carolyn","Krautkramer",1,1,0,"32","32",1,"","3787-9","3787-2012-32-1",0,1,1,1,1,1,0,0,0,0,1505,1505,"9"
3787,2012,"Mosinee Sch Dist","2011-12","5509960","37",1,28,"Anne","Mathson",1,0,0,"33","33",0,"","3787-28","3787-2012-33-1",NA,0,2,2,1,0,0,0,0,0,906,1774,"9"
3787,2012,"Mosinee Sch Dist","2011-12","5509960","37",1,12,"Diane","Gorman",0,0,0,"33","33",0,"","3787-12","3787-2012-33-1",NA,1,2,2,1,0,0,0,0,0,868,1774,"9"
3787,2012,"Mosinee Sch Dist","2011-12","5509960","37",1,30,"Corey","Kowalski",0,0,0,"34","34",0,"","3787-30","3787-2012-34-1",NA,0,2,2,1,0,0,0,0,0,810,1755,"9"
3794,2002,"Mount Horeb Area Sch Dist","2001-02","5509990","13",1,1,"Roger","Ringgenberg",1,1,0,"1","1",0,"","3794-1","3794-2002-1-1",0,1,2,2,2,2,0,0,89,0,1235,2530,"2"
3794,2002,"Mount Horeb Area Sch Dist","2001-02","5509990","13",1,2,"Terry","Chappell",1,1,0,"1","2",0,"","3794-2","3794-2002-1-1",0,1,2,2,2,2,0,0,89,0,1206,2530,"2"
3794,2002,"Mount Horeb Area Sch Dist","2001-02","5509990","13",1,99,"Scatter","",0,0,1,"1","2",0,"","3794-99","3794-2002-1-1",NA,0,2,2,2,2,0,0,89,0,89,2530,"2"
3794,2003,"Mount Horeb Area Sch Dist","2002-03","5509990","13",1,3,"Scott","Winner",1,0,0,"2","3",1,"","3794-3","3794-2003-2-1",NA,0,5,5,2,0,0,0,39,0,1335,4018,"2"
3794,2003,"Mount Horeb Area Sch Dist","2002-03","5509990","13",1,4,"E. Rackley","Ivey",0,0,0,"2","3",1,"","3794-4","3794-2003-2-1",NA,0,5,5,2,0,0,0,39,0,420,4018,"2"
3794,2003,"Mount Horeb Area Sch Dist","2002-03","5509990","13",1,5,"Brian","Haroldson",0,0,0,"2","3",1,"","3794-5","3794-2003-2-1",NA,0,5,5,2,0,0,0,39,0,254,4018,"2"
3794,2003,"Mount Horeb Area Sch Dist","2002-03","5509990","13",1,6,"John","Widdicombe",0,0,0,"2","4",1,"","3794-6","3794-2003-2-1",NA,0,5,5,2,0,0,0,39,0,661,4018,"2"
3794,2003,"Mount Horeb Area Sch Dist","2002-03","5509990","13",1,7,"Dwight","Zweitel",1,0,0,"2","4",1,"","3794-7","3794-2003-2-1",NA,0,5,5,2,0,0,0,39,0,1309,4018,"2"
3794,2003,"Mount Horeb Area Sch Dist","2002-03","5509990","13",1,99,"Scatter","",0,0,1,"2","4",1,"","3794-99","3794-2003-2-1",NA,0,5,5,2,0,0,0,39,0,39,4018,"2"
3794,2004,"Mount Horeb Area Sch Dist","2003-04","5509990","13",1,8,"Susan","Brice",1,1,0,"3","5",1,"","3794-8","3794-2004-3-1",0,1,5,5,3,2,0,0,22,0,1210,4076,"2"
3794,2004,"Mount Horeb Area Sch Dist","2003-04","5509990","13",1,9,"Jeff","Hanna",1,1,0,"3","6",1,"","3794-9","3794-2004-3-1",0,1,5,5,3,2,0,0,22,0,849,4076,"2"
3794,2004,"Mount Horeb Area Sch Dist","2003-04","5509990","13",1,10,"Aaron","Rittenhouse",0,0,0,"3","6",1,"","3794-10","3794-2004-3-1",NA,0,5,5,3,2,0,0,22,0,590,4076,"2"
3794,2004,"Mount Horeb Area Sch Dist","2003-04","5509990","13",1,11,"Kyle","Wahlgren",0,0,0,"3","7",1,"","3794-11","3794-2004-3-1",NA,0,5,5,3,2,0,0,22,0,474,4076,"2"
3794,2004,"Mount Horeb Area Sch Dist","2003-04","5509990","13",1,5,"Brian","Haroldson",1,0,0,"3","7",1,"","3794-5","3794-2004-3-1",NA,1,5,5,3,2,0,0,22,0,931,4076,"2"
3794,2004,"Mount Horeb Area Sch Dist","2003-04","5509990","13",1,99,"Scatter","",0,0,1,"3","7",1,"","3794-99","3794-2004-3-1",NA,0,5,5,3,2,0,0,22,0,22,4076,"2"
3794,2005,"Mount Horeb Area Sch Dist","2004-05","5509990","13",1,10,"Aaron","Rittenhouse",1,0,0,"4","8",1,"","3794-10","3794-2005-4-1",NA,1,3,3,2,0,0,0,10,0,1352,2771,"2"
3794,2005,"Mount Horeb Area Sch Dist","2004-05","5509990","13",1,12,"Christopher","Rosborough",0,0,0,"4","9",1,"","3794-12","3794-2005-4-1",NA,0,3,3,2,0,0,0,10,0,606,2771,"2"
3794,2005,"Mount Horeb Area Sch Dist","2004-05","5509990","13",1,6,"John","Widdicombe",1,0,0,"4","9",1,"","3794-6","3794-2005-4-1",NA,1,3,3,2,0,0,0,10,0,803,2771,"2"
3794,2005,"Mount Horeb Area Sch Dist","2004-05","5509990","13",1,99,"Scatter","",0,0,1,"4","9",1,"","3794-99","3794-2005-4-1",NA,0,3,3,2,0,0,0,10,0,10,2771,"2"
3794,2006,"Mount Horeb Area Sch Dist","2005-06","5509990","13",1,3,"Scott","Winner",1,1,0,"5","10",1,"","3794-3","3794-2006-5-1",0,1,3,3,2,2,0,0,22,0,1739,3722,"2"
3794,2006,"Mount Horeb Area Sch Dist","2005-06","5509990","13",1,7,"Dwight","Zweitel",1,1,0,"5","11",1,"","3794-7","3794-2006-5-1",0,1,3,3,2,2,0,0,22,0,1206,3722,"2"
3794,2006,"Mount Horeb Area Sch Dist","2005-06","5509990","13",1,13,"Ken","Erfourth",0,0,0,"5","11",1,"","3794-13","3794-2006-5-1",NA,0,3,3,2,2,0,0,22,0,755,3722,"2"
3794,2006,"Mount Horeb Area Sch Dist","2005-06","5509990","13",1,99,"Scatter","",0,0,1,"5","11",1,"","3794-99","3794-2006-5-1",NA,0,3,3,2,2,0,0,22,0,22,3722,"2"
3794,2007,"Mount Horeb Area Sch Dist","2006-07","5509990","13",1,9,"Jeff","Hanna",1,1,0,"6","13",1,"","3794-9","3794-2007-6-1",0,1,5,5,3,2,0,0,17,0,1060,4845,"2"
3794,2007,"Mount Horeb Area Sch Dist","2006-07","5509990","13",1,8,"Susan","Brice",1,1,0,"6","12",1,"","3794-8","3794-2007-6-1",0,1,5,5,3,2,0,0,17,0,1518,4845,"2"
3794,2007,"Mount Horeb Area Sch Dist","2006-07","5509990","13",1,99,"Scatter","",0,0,1,"6","14",1,"","3794-99","3794-2007-6-1",NA,0,5,5,3,2,0,0,17,0,17,4845,"2"
3794,2007,"Mount Horeb Area Sch Dist","2006-07","5509990","13",1,13,"Ken","Erfourth",0,0,0,"6","13",1,"","3794-13","3794-2007-6-1",NA,1,5,5,3,2,0,0,17,0,673,4845,"2"
3794,2007,"Mount Horeb Area Sch Dist","2006-07","5509990","13",1,14,"Ken","Cole",1,0,0,"6","14",1,"","3794-14","3794-2007-6-1",NA,0,5,5,3,2,0,0,17,0,891,4845,"2"
3794,2007,"Mount Horeb Area Sch Dist","2006-07","5509990","13",1,15,"Greg","Standal",0,0,0,"6","14",1,"","3794-15","3794-2007-6-1",NA,0,5,5,3,2,0,0,17,0,686,4845,"2"
3794,2008,"Mount Horeb Area Sch Dist","2007-08","5509990","13",1,16,"Jeff","Jenkins",1,0,0,"7","15",1,"","3794-16","3794-2008-7-1",NA,0,2,2,2,0,0,0,33,0,1841,3700,"2"
3794,2008,"Mount Horeb Area Sch Dist","2007-08","5509990","13",1,17,"Jim","Sauter",1,0,0,"7","16",1,"","3794-17","3794-2008-7-1",NA,0,2,2,2,0,0,0,33,0,1826,3700,"2"
3794,2008,"Mount Horeb Area Sch Dist","2007-08","5509990","13",1,99,"Scatter","",0,0,1,"7","16",1,"","3794-99","3794-2008-7-1",NA,0,2,2,2,0,0,0,33,0,33,3700,"2"
3794,2009,"Mount Horeb Area Sch Dist","2008-09","5509990","13",1,3,"Scott","Winner",0,1,0,"8","17",1,"","3794-3","3794-2009-8-1",1,1,4,4,2,1,1,0,7,1,1152,5882,"2"
3794,2009,"Mount Horeb Area Sch Dist","2008-09","5509990","13",1,99,"Scatter","",0,0,1,"8","18",1,"","3794-99","3794-2009-8-1",NA,0,4,4,2,1,1,0,7,1,7,5882,"2"
3794,2009,"Mount Horeb Area Sch Dist","2008-09","5509990","13",1,18,"Keith","Bakken",1,0,0,"8","17",1,"","3794-18","3794-2009-8-1",NA,0,4,4,2,1,1,0,7,1,1907,5882,"2"
3794,2009,"Mount Horeb Area Sch Dist","2008-09","5509990","13",1,19,"John","Kuse",0,0,0,"8","18",1,"","3794-19","3794-2009-8-1",NA,0,4,4,2,1,1,0,7,1,865,5882,"2"
3794,2009,"Mount Horeb Area Sch Dist","2008-09","5509990","13",1,20,"Dan","Ketterer",1,0,0,"8","18",1,"","3794-20","3794-2009-8-1",NA,0,4,4,2,1,1,0,7,1,1951,5882,"2"
3794,2011,"Mount Horeb Area Sch Dist","2010-11","5509990","13",1,21,"Peter","Strube",1,0,0,"9","19",1,"","3794-21","3794-2011-9-1",NA,0,4,4,2,1,1,0,15,1,2006,7590,"2"
3794,2011,"Mount Horeb Area Sch Dist","2010-11","5509990","13",1,17,"Jim","Sauter",0,1,0,"9","19",1,"","3794-17","3794-2011-9-1",1,1,4,4,2,1,1,0,15,1,1568,7590,"2"
3794,2011,"Mount Horeb Area Sch Dist","2010-11","5509990","13",1,22,"Mary","Anderson",1,0,0,"9","19",1,"","3794-22","3794-2011-9-1",NA,0,4,4,2,1,1,0,15,1,2402,7590,"2"
3794,2011,"Mount Horeb Area Sch Dist","2010-11","5509990","13",1,23,"Jack","Mlsna",0,0,0,"9","19",1,"","3794-23","3794-2011-9-1",NA,0,4,4,2,1,1,0,15,1,1599,7590,"2"
3794,2011,"Mount Horeb Area Sch Dist","2010-11","5509990","13",1,99,"Scatter","",0,0,1,"9","19",1,"","3794-99","3794-2011-9-1",NA,0,4,4,2,1,1,0,15,1,15,7590,"2"
3794,2012,"Mount Horeb Area Sch Dist","2011-12","5509990","13",1,18,"Keith","Bakken",1,1,0,"10","20",1,"","3794-18","3794-2012-10-1",0,1,4,4,3,2,0,0,19,0,1696,6201,"2"
3794,2012,"Mount Horeb Area Sch Dist","2011-12","5509990","13",1,20,"Dan","Ketterer",1,1,0,"10","20",1,"","3794-20","3794-2012-10-1",0,1,4,4,3,2,0,0,19,0,1720,6201,"2"
3794,2012,"Mount Horeb Area Sch Dist","2011-12","5509990","13",1,19,"John","Kuse",1,0,0,"10","20",1,"","3794-19","3794-2012-10-1",NA,1,4,4,3,2,0,0,19,0,1422,6201,"2"
3794,2012,"Mount Horeb Area Sch Dist","2011-12","5509990","13",1,24,"Leah","Lipska",0,0,0,"10","20",1,"","3794-24","3794-2012-10-1",NA,0,4,4,3,2,0,0,19,0,1344,6201,"2"
3794,2012,"Mount Horeb Area Sch Dist","2011-12","5509990","13",1,99,"Scatter","",0,0,1,"10","20",1,"","3794-99","3794-2012-10-1",NA,0,4,4,3,2,0,0,19,0,19,6201,"2"
3822,2002,"Mukwonago Sch Dist","2001-02","5510060","67",1,1,"Kathleen","Hurdis",1,1,0,"1","1",0,"","3822-1","3822-2002-1-1",0,1,1,1,1,1,0,0,0,0,1735,1735,"1"
3822,2002,"Mukwonago Sch Dist","2001-02","5510060","67",1,2,"Mark","Meuer",1,1,0,"2","2",0,"","3822-2","3822-2002-2-1",0,1,1,1,1,1,0,0,0,0,1703,1703,"1"
3822,2002,"Mukwonago Sch Dist","2001-02","5510060","67",1,3,"Jean","Cruikshank",1,1,0,"3","3",1,"","3822-3","3822-2002-3-1",0,1,1,1,1,1,0,0,15,0,1798,1813,"1"
3822,2002,"Mukwonago Sch Dist","2001-02","5510060","67",1,99,"Scatter","",0,0,1,"3","3",1,"","3822-99","3822-2002-3-1",NA,0,1,1,1,1,0,0,15,0,15,1813,"1"
3822,2003,"Mukwonago Sch Dist","2002-03","5510060","67",1,4,"John","Bularz",1,1,0,"3","3",0,"","3822-4","3822-2003-3-1",0,1,1,1,1,1,0,0,0,0,3570,3570,"1"
3822,2003,"Mukwonago Sch Dist","2002-03","5510060","67",1,99,"Scatter","",0,0,1,"5","5",1,"","3822-99","3822-2003-5-1",NA,0,1,1,1,1,0,0,86,0,86,3664,"1"
3822,2003,"Mukwonago Sch Dist","2002-03","5510060","67",1,5,"Rodell","Singert",1,1,0,"4","4",0,"","3822-5","3822-2003-4-1",0,1,1,1,1,1,0,0,0,0,3513,3513,"1"
3822,2003,"Mukwonago Sch Dist","2002-03","5510060","67",1,6,"Paul","Wysocki",1,1,0,"5","5",1,"","3822-6","3822-2003-5-1",0,1,1,1,1,1,0,0,86,0,3578,3664,"1"
3822,2004,"Mukwonago Sch Dist","2003-04","5510060","67",1,7,"William","Gebhard",1,0,0,"6","6",1,"","3822-7","3822-2004-6-1",NA,0,1,1,1,0,0,0,0,0,812,812,"1"
3822,2004,"Mukwonago Sch Dist","2003-04","5510060","67",1,10,"Kurt","Kaesermann",1,0,0,"9","9",0,"No record of this victory, except tally sheet","3822-10","3822-2004-9-1",NA,0,1,1,1,0,0,0,16,0,776,792,"1"
3822,2004,"Mukwonago Sch Dist","2003-04","5510060","67",1,99,"Scatter","",0,0,1,"9","9",0,"","3822-99","3822-2004-9-1",NA,0,1,1,1,0,0,0,16,0,16,792,"1"
3822,2004,"Mukwonago Sch Dist","2003-04","5510060","67",1,8,"Robert","Klussendorf",1,1,0,"7","7",0,"","3822-8","3822-2004-7-1",0,1,1,1,1,1,0,0,0,0,835,835,"1"
3822,2004,"Mukwonago Sch Dist","2003-04","5510060","67",1,9,"Jim","Sherman",1,0,0,"8","8",0,"","3822-9","3822-2004-8-1",NA,0,1,1,1,0,0,0,0,0,837,837,"1"
3822,2005,"Mukwonago Sch Dist","2004-05","5510060","67",1,99,"Scatter","",0,0,1,"12","12",0,"","3822-99","3822-2005-12-1",NA,0,1,1,1,1,0,0,22,0,22,1593,"1"
3822,2005,"Mukwonago Sch Dist","2004-05","5510060","67",1,3,"Jean","Cruikshank",1,1,0,"10","10",1,"","3822-3","3822-2005-10-1",0,1,1,1,1,1,0,0,0,0,1692,1692,"1"
3822,2005,"Mukwonago Sch Dist","2004-05","5510060","67",1,11,"Robert","Korducki",1,0,0,"11","11",0,"","3822-11","3822-2005-11-1",NA,0,1,1,1,0,0,0,0,0,1592,1592,"1"
3822,2005,"Mukwonago Sch Dist","2004-05","5510060","67",1,10,"Kurt","Kaesermann",1,1,0,"12","12",0,"","3822-10","3822-2005-12-1",0,1,1,1,1,1,0,0,22,0,1571,1593,"1"
