year,agency_key,district,agency_type,school,agency_name,contact_name,title,address_1,address_2,city,state,zip,ship_different,ship_address_1,ship_address_2,ship_city,ship_state,ship_zip,low_grade,high_grade,county,cesa,agency_master_key,parent_key,doa_code,nces_code,msa_code,locale_code,legal_name,district_name,name,update_date
2008,1379,2576,3,,Horicon Sch Dist,James A McCartney,District Administrator,611 Mill St,Horicon WI  53032-1461,Horicon,WI,53032-1461,,611 Mill St,Horicon WI  53032-1461,Horicon,WI,53032-1461,PK,12,14,6,1379,17285,336,5506570,0,6,HORICON,Horicon Sch Dist,Horicon,5/2/2006 9:42
2008,1156,2217,3,,Grafton Sch Dist,Jeffrey M Pechura,District Administrator,1900 Washington St,Grafton WI  53024-2198,Grafton,WI,53024-2198,,1900 Washington St,Grafton WI  53024-2198,Grafton,WI,53024-2198,PK,12,45,1,1156,5554,330,5505610,635080,3,GRAFTON,Grafton Sch Dist,Grafton,5/2/2006 9:42
2008,1193,1687,3,,Erin Sch Dist,Kieth Kriewaldt,District Administrator,6901 Highway O,Hartford WI  53027-9729,Hartford,WI,53027-9729,,6901 Highway O,Hartford WI  53027-9729,Hartford,WI,53027-9729,K4,8,66,6,1193,17285,320,5504410,635080,8,ERIN,Erin Sch Dist,Erin,7/31/2007 10:47
2008,1194,2436,3,,Hartford UHS Sch Dist,Michael L Kremer,District Administrator,805 Cedar St,Hartford WI  53027-2399,Hartford,WI,53027-2399,,805 Cedar St,Hartford WI  53027-2399,Hartford,WI,53027-2399,9,12,66,6,1194,17285,335,5506120,635080,3,HARTFORD UHS,Hartford UHS Sch Dist,Hartford UHS,7/20/2006 11:21
2008,1195,2443,3,,Hartford J1 Sch Dist,Mark T Smits,District Administrator,675 E Rossman St,Hartford WI  53027-1333,Hartford,WI,53027-1333,,675 E Rossman St,Hartford WI  53027-1333,Hartford,WI,53027-1333,PK,8,66,6,1195,17285,336,5506090,635080,3,HARTFORD J1,Hartford J1 Sch Dist,Hartford J1,5/2/2006 9:42
2008,1087,1631,3,,Elkhart Lake-Glenbeulah Sch Di,Jerry C Smith,District Administrator,PO Box K,Elkhart Lake WI  53020-0306,Elkhart Lake,WI,53020-0306,D,201 N Lincoln,Elkhart Lake WI  53020,Elkhart Lake,WI,53020,K4,12,59,7,1087,11970,320,5504260,7620,8,ELKHART LAKE-GLENBEULAH,Elkhart Lake-Glenbeulah Sch Di,Elkhart Lake-Glenbeulah,5/2/2006 9:42
2008,313,2415,3,,Gresham Sch Dist,Keary Mattson,District Administrator,501 Schabow St,Gresham WI  54128-9505,Gresham,WI,54128-9505,,501 Schabow St,Gresham WI  54128-9505,Gresham,WI,54128-9505,K4,12,58,8,313,10637,305,5500056,0,,GRESHAM,Gresham Sch Dist,Gresham,12/30/2008 11:43
2009,12000,182,3,,Ashwaubenon Sch Dist,David Schmidt,District Administrator,1055 Griffiths Ln,Green Bay WI  54304-5599,Green Bay,WI,54304-5599,,1055 Griffiths Ln,Green Bay WI  54304-5599,Green Bay,WI,54304-5599,K4,12,5,7,12000,11970,301,5500540,3080,8,ASHWAUBENON,Ashwaubenon Sch Dist,Ashwaubenon,9/8/2008 14:57
2009,12004,2289,3,,Green Bay Area Sch Dist,Gregory Maass,District Administrator,PO Box 23387,Green Bay WI  54305-3387,Green Bay,WI,54305-3387,D,200 S Broadway,Green Bay WI  54303,Green Bay,WI,54303,K4,12,5,7,12004,11970,330,5505820,3080,2,GREEN BAY AREA,Green Bay Area Sch Dist,Green Bay Area,7/21/2008 10:06
2009,17043,5810,3,,Turtle Lake Sch Dist,Charles Dunlop,District Administrator,205 Oak St N,Turtle Lake WI  54889-8929,Turtle Lake,WI,54889-8929,,205 Oak St N,Turtle Lake WI  54889-8929,Turtle Lake,WI,54889-8929,K4,12,3,11,17043,16539,375,5515060,0,7,TURTLE LAKE,Turtle Lake Sch Dist,Turtle Lake,5/2/2006 9:42
2009,16856,4802,3,,Rice Lake Area Sch Dist,Paul A Vine,District Administrator,700 Augusta St,Rice Lake WI  54868-1996,Rice Lake,WI,54868-1996,,700 Augusta St,Rice Lake WI  54868-1996,Rice Lake,WI,54868-1996,K4,12,3,11,16856,16539,365,5512810,0,6,RICE LAKE AREA,Rice Lake Area Sch Dist,Rice Lake Area,5/2/2006 9:42
2009,16903,5306,3,,Shell Lake Sch Dist,Brian Nord,District Administrator,271 Highway 63,Shell Lake WI  54871-8893,Shell Lake,WI,54871-8893,,271 Highway 63,Shell Lake WI  54871-8893,Shell Lake,WI,54871-8893,K4,12,65,11,16903,16539,370,5513710,0,7,SHELL LAKE,Shell Lake Sch Dist,Shell Lake,4/29/2008 14:29
2009,16927,5376,3,,Siren Sch Dist,Scott Johnson,District Administrator,PO Box 29,Siren WI  54872-0029,Siren,WI,54872-0029,D,24022 4th Ave,Siren WI  54872,Siren,WI,54872,K4,12,7,11,16927,16539,370,5513890,0,7,SIREN,Siren Sch Dist,Siren,6/28/2006 13:01
2009,16946,5397,3,,Solon Springs Sch Dist,Fred Schlichting,District Administrator,8993 E Baldwin Ave,Solon Springs WI  54873-8144,Solon Springs,WI,54873-8144,,8993 E Baldwin Ave,Solon Springs WI  54873-8144,Solon Springs,WI,54873-8144,K4,12,16,12,16946,16321,370,5513980,2240,8,SOLON SPRINGS,Solon Springs Sch Dist,Solon Springs,7/12/2007 14:55
2009,14532,980,3,,Cashton Sch Dist,Bradford Saron,District Administrator,PO Box 129,Cashton WI  54619-0129,Cashton,WI,54619-0129,D,540 Coe St,Cashton WI  54619,Cashton,WI,54619,K4,12,41,4,14532,14797,310,5502340,0,7,CASHTON,Cashton Sch Dist,Cashton,7/2/2007 10:00
2009,14567,1421,3,,De Soto Area Sch Dist,David Strudthoff,District Administrator,615 Main St,De Soto WI  54624-8600,De Soto,WI,54624-8600,D,Highway 82 - 615 Main St,De Soto WI  54624,De Soto,WI,54624,K4,12,62,4,14567,14797,315,5503240,0,7,DESOTO AREA,De Soto Area Sch Dist,De Soto Area,6/20/2008 9:28
2009,14435,154,3,,Arcadia Sch Dist,Jerry Freimark,District Administrator,756 Raider Dr,Arcadia WI  54612-9025,Arcadia,WI,54612-9025,,756 Raider Dr,Arcadia WI  54612-9025,Arcadia,WI,54612-9025,K4,12,61,4,14435,14797,301,5500420,0,7,ARCADIA,Arcadia Sch Dist,Arcadia,7/31/2008 10:15
2009,14462,245,3,,Bangor Sch Dist,Roger Foegen,District Administrator,PO Box 99,Bangor WI  54614-0099,Bangor,WI,54614-0099,D,700 10th Ave S,Bangor WI  54614,Bangor,WI,54614,K4,12,32,4,14462,14797,305,5500780,3870,8,BANGOR,Bangor Sch Dist,Bangor,5/30/2008 14:17
2009,14480,476,3,,Black River Falls Sch Dist,Paul E Blanford,District Administrator,301 N 4th St,Black River Fls WI  54615-1227,Black River Fls,WI,54615-1227,,301 N 4th St,Black River Fls WI  54615-1227,Black River Fls,WI,54615-1227,K4,12,27,4,14480,14797,305,5501260,0,7,BLACK RIVER FALLS,Black River Falls Sch Dist,Black River Falls,9/8/2008 14:57
2009,16766,3213,3,,Luck Sch Dist,Rick D Palmer,District Administrator,810 S 7th St,Luck WI  54853-9028,Luck,WI,54853-9028,,810 S 7th St,Luck WI  54853-9028,Luck,WI,54853-9028,K4,12,48,11,16766,16539,345,5508280,0,7,LUCK,Luck Sch Dist,Luck,7/31/2008 10:15
2009,16783,3297,3,,Maple Sch Dist,Gregg H Lundberg,District Administrator,PO Box 188,Maple WI  54854-0188,Maple,WI,54854-0188,D,4751 S County Road F,Maple WI  54854,Maple,WI,54854,PK,12,16,12,16783,16321,350,5508640,2240,8,MAPLE,Maple Sch Dist,Maple,5/2/2006 9:42
2009,16812,3654,3,,Northwood Sch Dist,Jean Serum,District Administrator,N14463 Highway 53,Minong WI  54859-9483,Minong,WI,54859-9483,,N14463 Highway 53,Minong WI  54859-9483,Minong,WI,54859-9483,K4,12,65,12,16812,16321,350,5509720,0,7,NORTHWOOD,Northwood Sch Dist,Northwood,9/8/2008 14:57
2009,16827,4522,3,,South Shore Sch Dist,Marc Christianson,District Administrator,PO Box 40,Port Wing WI  54865-0040,Port Wing,WI,54865-0040,D,9135 School Rd,Port Wing WI  54865,Port Wing,WI,54865,K4,12,4,12,16827,16321,307,5512030,0,7,SOUTH SHORE,South Shore Sch Dist,South Shore,7/2/2007 10:00
2009,16626,2233,3,,Grantsburg Sch Dist,Joni Burgin,District Administrator,480 E James Ave,Grantsburg WI  54840-7959,Grantsburg,WI,54840-7959,,480 E James Ave,Grantsburg WI  54840-7959,Grantsburg,WI,54840-7959,K4,12,7,11,16626,16539,330,5505670,0,7,GRANTSBURG,Grantsburg Sch Dist,Grantsburg,5/2/2006 9:42
2009,16663,2478,3,,Hayward Community Sch Dist,Michael Cox,District Administrator,PO Box 860,Hayward WI  54843-0860,Hayward,WI,54843-0860,D,15930 W 5th St,Hayward WI  54843,Hayward,WI,54843,K4,12,57,12,16663,16321,335,5506270,0,7,HAYWARD COMMUNITY,Hayward Community Sch Dist,Hayward Community,9/8/2008 14:57
2009,14142,2849,3,,La Crosse Sch Dist,Gerald R Kember,District Administrator,Hogan Administrative Center,807 East Ave S,La Crosse,WI,54601,,Hogan Administrative Center,807 East Ave S,La Crosse,WI,54601,K4,12,32,4,14142,14797,345,5507530,3870,2,LACROSSE,La Crosse Sch Dist,La Crosse,10/4/2008 13:19
2009,14408,84,3,,Alma Sch Dist,Steven N Sedlmayr,District Administrator,S1618 State Road 35,Alma WI  54610-8301,Alma,WI,54610-8301,,S1618 State Road 35,Alma WI  54610-8301,Alma,WI,54610-8301,K4,12,6,4,14408,14797,301,5500180,0,7,ALMA,Alma Sch Dist,Alma,5/2/2006 9:42
2009,14429,91,3,,Alma Center Sch Dist,Bob Lambert,District Administrator,PO Box 308,Alma Center WI  54611-1308,Alma Center,WI,54611-1308,D,124 S School St,Alma Center WI  54611,Alma Center,WI,54611,K4,12,27,4,14429,14797,301,5500210,0,7,ALMA CENTER,Alma Center Sch Dist,Alma Center,5/2/2006 9:42
2009,14105,6720,3,,Woodruff J1 Sch Dist,Rick Morgan,District Administrator,11065 Old Highway 51N,Arbor Vitae WI  54568-9721,Arbor Vitae,WI,54568-9721,,11065 Old Highway 51N,Arbor Vitae WI  54568-9721,Arbor Vitae,WI,54568-9721,K4,8,63,9,14105,13357,306,5517160,0,7,WOODRUFF J1,Woodruff J1 Sch Dist,Woodruff J1,8/7/2008 10:48
2009,11756,6069,3,,Washington Sch Dist,Susan Churchill-Chastan,District Administrator,888 Main Rd,Washington Island WI 54246,Washington Island,WI,54246-9702,D,888 Main Rd,Washington Island WI  54246,Washington Island,WI,54246,KG,12,15,7,11756,11970,385,5515570,0,7,WASHINGTON,Washington Sch Dist,Washington,7/2/2007 10:00
2009,16720,2856,3,,Ladysmith-Hawkins Sch Dist,Mario Friedel,District Administrator,1700 Edgewood Ave E,Ladysmith WI  54848-3005,Ladysmith,WI,54848-3005,,1700 Edgewood Ave E,Ladysmith WI  54848-3005,Ladysmith,WI,54848-3005,K4,12,54,10,16720,15527,345,5507590,0,6,LADYSMITH-HAWKINS,Ladysmith-Hawkins Sch Dist,Ladysmith-Hawkins,7/11/2007 11:38
2009,16508,903,3,,Cameron Sch Dist,Randal Braun,District Administrator,PO Box 378,Cameron WI  54822-0378,Cameron,WI,54822-0378,D,600 Wisconsin Ave,Cameron WI  54822,Cameron,WI,54822,K4,12,3,11,16508,16539,310,5502130,0,7,CAMERON,Cameron Sch Dist,Cameron,7/23/2007 17:25
2009,16538,1260,3,,Cumberland Sch Dist,Barry Rose,District Administrator,1010 8th Ave,Cumberland WI  54829-9174,Cumberland,WI,54829-9174,,1010 8th Ave,Cumberland WI  54829-9174,Cumberland,WI,54829-9174,K4,12,3,11,16538,16539,312,5503090,0,7,CUMBERLAND,Cumberland Sch Dist,Cumberland,6/6/2008 10:13
2009,16571,1491,3,,Drummond Area Sch Dist,Henry Lamkin,District Administrator,PO Box 40,Drummond WI  54832,Drummond,WI,54832,D,52440 Eastern Ave,Drummond WI  54832,Drummond,WI,54832,K4,12,4,12,16571,16321,315,5503810,0,7,DRUMMOND,Drummond Area Sch Dist,Drummond Area,8/24/2006 8:59
2009,16597,1939,3,,Frederic Sch Dist,Gerald Tischer,District Administrator,1437 Clam Falls Dr,Frederic WI  54837,Frederic,WI,54837,,1437 Clam Falls Dr,Frederic WI  54837,Frederic,WI,54837,K4,12,48,11,16597,16539,325,5504860,0,7,FREDERIC,Frederic Sch Dist,Frederic,8/24/2006 8:59
2009,13978,4347,3,,Phillips Sch Dist,Walter Leipart,District Administrator,PO Box 70,Phillips WI  54555-0070,Phillips,WI,54555-0070,D,365 Highway 100,Phillips WI  54555,Phillips,WI,54555,K4,12,50,12,13978,16321,361,5511730,0,7,PHILLIPS,Phillips Sch Dist,Phillips,10/9/2008 13:32
2009,14010,4571,3,,Prentice Sch Dist,Gregory G Krause,District Administrator,PO Box 110,Prentice WI  54556-0110,Prentice,WI,54556-0110,D,1025 Town St,Prentice WI  54556,Prentice,WI,54556,K4,12,50,9,14010,13357,362,5512210,0,7,PRENTICE,Prentice Sch Dist,Prentice,8/24/2006 8:59
2009,14042,5733,3,,Three Lakes Sch Dist,George J Karling,District Administrator,6930 W School St,Three Lakes WI  54562-9010,Three Lakes,WI,54562-9010,,6930 W School St,Three Lakes WI  54562-9010,Three Lakes,WI,54562-9010,K4,12,43,9,14042,13357,375,5514850,0,7,THREE LAKES,Three Lakes Sch Dist,Three Lakes,9/24/2007 11:58
2009,14066,5757,3,,Flambeau Sch Dist,William I Pfalzgraf,District Administrator,PO Box 86,Tony WI  54563-0086,Tony,WI,54563-0086,D,N4540 County I,Tony WI  54563,Tony,WI,54563,K4,12,54,10,14066,15527,375,5514970,0,7,FLAMBEAU,Flambeau Sch Dist,Flambeau,8/24/2006 8:59
2009,14088,5992,3,,Wabeno Area Sch Dist,Kimberly A Odekirk,District Administrator,PO Box 460,Wabeno WI  54566,Wabeno,WI,54566,D,4346 Mill Ln,Wabeno WI  54566,Wabeno,WI,54566,K4,12,21,8,14088,10637,385,5515390,0,7,WABENO AREA,Wabeno Area Sch Dist,Wabeno Area,7/7/2006 10:22
2009,16384,308,3,,Barron Area Sch Dist,Monti Hallberg,District Administrator,100 W River Ave,Barron WI  54812-1052,Barron,WI,54812-1052,,100 W River Ave,Barron WI  54812-1052,Barron,WI,54812-1052,K4,12,3,11,16384,16539,307,5500870,0,7,BARRON AREA,Barron Area Sch Dist,Barron Area,5/2/2006 9:42
2009,16453,315,3,,Bayfield Sch Dist,Linda L Kunelius,District Administrator,PO Box 5001,Bayfield WI  54814-5001,Bayfield,WI,54814-5001,D,300 N 4th St,Bayfield WI  54814,Bayfield,WI,54814,PK,12,4,12,16453,16321,306,5500900,0,7,BAYFIELD,Bayfield Sch Dist,Bayfield,8/13/2008 7:33
2009,16473,441,3,,Birchwood Sch Dist,Frank Helquist,District Administrator,300 S Wilson St,Birchwood WI  54817-8841,Birchwood,WI,54817-8841,,300 S Wilson St,Birchwood WI  54817-8841,Birchwood,WI,54817-8841,K4,12,65,11,16473,16539,305,5501170,0,7,BIRCHWOOD,Birchwood Sch Dist,Birchwood,8/24/2006 8:59
2009,16484,735,3,,Bruce Sch Dist,Debra Brown,District Administrator,104 W Washington Ave,Bruce WI  54819-9641,Bruce,WI,54819-9641,,104 W Washington Ave,Bruce WI  54819-9641,Bruce,WI,54819-9641,K4,12,54,10,16484,15527,305,5501830,0,7,BRUCE,Bruce Sch Dist,Bruce,5/2/2006 9:42
2009,16180,5474,3,,Spooner Area Sch Dist,Donald Haack,District Administrator,500 College St,Spooner WI  54801-1298,Spooner,WI,54801-1298,,500 College St,Spooner WI  54801-1298,Spooner,WI,54801-1298,PK,12,65,11,16180,16539,371,5514220,0,6,SPOONER AREA,Spooner Area Sch Dist,Spooner Area,5/2/2006 9:42
2009,16217,170,3,,Ashland Sch Dist,Peggy Smith,District Administrator,2000 Beaser Ave,Ashland WI  54806,Ashland,WI,54806,,2000 Beaser Ave,Ashland WI  54806,Ashland,WI,54806,PK,12,2,12,16217,16321,301,5500510,0,6,ASHLAND,Ashland Sch Dist,Ashland,9/14/2007 13:18
2009,13861,3427,3,,Mellen Sch Dist,James Schuchardt,District Administrator,PO Box 500,Mellen WI  54546-0500,Mellen,WI,54546-0500,D,420 S Main St,Mellen WI  54546,Mellen,WI,54546,K4,12,2,12,13861,16321,350,5508970,0,7,MELLEN,Mellen Sch Dist,Mellen,8/7/2008 10:48
2009,13883,3484,3,,Mercer Sch Dist,Jeff Ehrhardt,District Administrator,2690 W Margaret St,Mercer WI  54547,Mercer,WI,54547,,2690 W Margaret St,Mercer WI  54547,Mercer,WI,54547,K4,12,26,12,13883,16321,351,5509150,0,7,MERCER,Mercer Sch Dist,Mercer,8/7/2008 10:48
2009,13905,3640,3,,Minocqua J1 Sch Dist,Jim Ellis,District Administrator,7450 Titus Dr,Minocqua WI  54548-9139,Minocqua,WI,54548-9139,,7450 Titus Dr,Minocqua WI  54548-9139,Minocqua,WI,54548-9139,K4,8,43,9,13905,13357,351,5509690,0,7,MINOCQUA J1,Minocqua J1 Sch Dist,Minocqua J1,9/24/2007 11:58
2009,13906,3647,3,,Lakeland UHS Sch Dist,Todd J A Kleinhans,District Administrator,9573 State Hwy 70,Minocqua WI  54548-9000,Minocqua,WI,54548-9000,,9573 State Hwy 70,Minocqua WI  54548-9000,Minocqua,WI,54548-9000,9,12,43,9,13906,13357,350,5509630,0,7,LAKELAND UHS,Lakeland UHS Sch Dist,Lakeland UHS,5/1/2008 12:02
2009,13935,4242,3,,Park Falls Sch Dist,Mark Luoma,District Administrator,420 9th St N,Park Falls WI  54552-1384,Park Falls,WI,54552-1384,,420 9th St N,Park Falls WI  54552-1384,Park Falls,WI,54552-1384,K4,12,50,12,13935,16321,360,5511430,0,7,PARK FALLS,Park Falls Sch Dist,Park Falls,7/21/2008 10:06
2009,13971,4330,3,,Phelps Sch Dist,Delnice Hill,District Administrator,4451 Old School Rd,Phelps WI  54554,Phelps,WI,54554,,4451 Old School Rd,Phelps WI  54554,Phelps,WI,54554,K4,12,63,9,13971,13357,361,5511710,0,7,PHELPS,Phelps Sch Dist,Phelps,9/8/2008 14:57
2009,13787,2618,3,,Hurley Sch Dist,Christopher Patritto,District Administrator,5503 W Range View Dr,Hurley WI  54534-9000,Hurley,WI,54534-9000,,5503 W Range View Dr,Hurley WI  54534-9000,Hurley,WI,54534-9000,K4,12,26,12,13787,16321,335,5506750,0,7,HURLEY,Hurley Sch Dist,Hurley,5/2/2006 9:42
2009,13807,1848,3,,Lac du Flambeau #1 Sch Dist,Larry Ouimette,District Administrator,2899 State Hwy 47 South,Lac du Flambeau WI  54538-9653,Lac du Flambeau,WI,54538-9653,,2899 State Hwy 47 South,Lac du Flambeau WI  54538-9653,Lac du Flambeau,WI,54538-9653,K4,8,63,9,13807,13357,325,5504620,0,7,LAC DU FLAMBEAU #1,Lac du Flambeau #1 Sch Dist,Lac du Flambeau #1,5/2/2006 9:42
2009,18390,6475,3,,Wild Rose Sch Dist,Claude Olson,District Administrator,PO Box 276,Wild Rose WI  54984-0276,Wild Rose,WI,54984-0276,D,600 Park Ave,Wild Rose WI  54984,Wild Rose,WI,54984,K4,12,69,5,18390,9274,387,5516710,0,7,WILD ROSE,Wild Rose Sch Dist,Wild Rose,9/24/2007 11:58
2009,16332,238,3,,Unity Sch Dist,Brandon W Robinson,District Administrator,PO Box 307,Balsam Lake WI  54810-0307,Balsam Lake,WI,54810-0307,D,1908 150th St - Highway 46 N,Balsam Lake WI  54810,Balsam Lake,WI,54810,K4,12,48,11,16332,16539,350,5500750,0,7,UNITY,Unity Sch Dist,Unity,8/24/2006 8:59
2009,16121,5726,3,,Thorp Sch Dist,James Montgomery,District Administrator,PO Box 449,Thorp WI  54771-0449,Thorp,WI,54771-0449,D,605 S Clark St,Thorp WI  54771,Thorp,WI,54771,K4,12,10,10,16121,15527,375,5514820,0,7,THORP,Thorp Sch Dist,Thorp,8/7/2008 10:48
2009,16164,6426,3,,Whitehall Sch Dist,Michael Beighley,District Administrator,PO Box 37,Whitehall WI  54773-0037,Whitehall,WI,54773-0037,D,19121 Hobson St,Whitehall WI  54773-0037,Whitehall,WI,54773-0037,K4,12,61,4,16164,14797,385,5516650,0,7,WHITEHALL,Whitehall Sch Dist,Whitehall,5/2/2006 9:42
2009,16021,4557,3,,Prairie Farm Sch Dist,Donald Hauck,District Administrator,630 River Ave S,Prairie Farm WI  54762-9792,Prairie Farm,WI,54762-9792,,630 River Ave S,Prairie Farm WI  54762-9792,Prairie Farm,WI,54762-9792,K4,12,3,11,16021,16539,360,5512180,0,7,PRAIRIE FARM,Prairie Farm Sch Dist,Prairie Farm,8/24/2006 8:59
2009,13831,2940,3,,Laona Sch Dist,David Aslyn,District Administrator,PO Box 100,Laona WI  54541-0100,Laona,WI,54541-0100,D,5216 Forest Ave,Laona WI  54541,Laona,WI,54541,K4,12,21,8,13831,10637,345,5507830,0,7,LAONA,Laona Sch Dist,Laona,5/1/2008 12:02
2009,13848,616,3,,North Lakeland Sch Dist,Richard Vought,District Administrator,12686 County Highway K,Manitowish Waters WI  54545,Manitowish Waters,WI,54545,,12686 County Highway K,Manitowish Waters WI  54545,Manitowish Waters,WI,54545,K4,8,63,9,13848,13357,305,5501530,0,7,NORTH LAKELAND,North Lakeland Sch Dist,North Lakeland,9/15/2006 10:22
2009,13669,840,3,,Butternut Sch Dist,Joni Weinert,District Administrator,PO Box 247,Butternut WI  54514-0247,Butternut,WI,54514-0247,D,312 W Wisconsin St,Butternut WI  54514,Butternut,WI,54514,K4,12,2,12,13669,16321,305,5501920,0,7,BUTTERNUT,Butternut Sch Dist,Butternut,7/21/2008 10:06
2009,13694,1218,3,,Crandon Sch Dist,Richard C Peters,District Administrator,9750 US Highway 8 W,Crandon WI  54520-8499,Crandon,WI,54520-8499,,9750 US Highway 8 W,Crandon WI  54520-8499,Crandon,WI,54520-8499,K4,12,21,8,13694,10637,310,5502910,0,7,CRANDON,Crandon Sch Dist,Crandon,8/24/2006 8:59
2009,13714,1526,3,,Northland Pines Sch Dist,Mike Richie,District Administrator,1800 Pleasure Island Rd,Eagle River WI  54521-8980,Eagle River,WI,54521-8980,,1800 Pleasure Island Rd,Eagle River WI  54521-8980,Eagle River,WI,54521-8980,K4,12,63,9,13714,13357,321,5503860,0,7,NORTHLAND PINES,Northland Pines Sch Dist,Northland Pines,6/6/2008 14:44
2009,13756,2205,3,,Glidden Sch Dist,Tim Kief,District Administrator,370 S Grant St,Glidden WI  54527,Glidden,WI,54527,,370 S Grant St,Glidden WI  54527,Glidden,WI,54527,K4,12,2,12,13756,16321,330,5505550,0,7,GLIDDEN,Glidden Sch Dist,Glidden,6/17/2008 11:10
2009,18417,6608,3,,Winneconne Community Sch Dist,Robert Lehman,District Administrator,PO Box 5000,Winneconne WI  54986-5000,Winneconne,WI,54986-5000,D,233 S 3rd Ave,Winneconne WI  54986,Winneconne,WI,54986,PK,12,70,6,18417,17285,385,5516830,460,8,WINNECONNE COMMUNITY,Winneconne Community Sch Dist,Winneconne Community,5/13/2008 12:58
2009,26800,4904,3,,River Ridge Sch Dist,Kevin L Shetler,District Administrator,PO Box 78,Patch Grove WI  53817-0078,Patch Grove,WI,53817-0078,D,11165 County Highway P,Patch Grove WI  53817,Patch Grove,WI,53817,K4,12,22,3,26800,8914,348,5500017,,7,RIVER RIDGE,River Ridge Sch Dist,River Ridge,8/3/2007 10:59
2009,18294,6195,3,,Waupaca Sch Dist,David Poeschl,District Administrator,515 School St,Waupaca WI  54981-1658,Waupaca,WI,54981-1658,,515 School St,Waupaca WI  54981-1658,Waupaca,WI,54981-1658,PK,12,68,5,18294,9274,385,5515840,0,6,WAUPACA,Waupaca Sch Dist,Waupaca,5/2/2006 9:42
2009,18330,6237,3,,Wautoma Area Sch Dist,Jeffrey D Kasuboski,District Administrator,PO Box 870,Wautoma WI  54982-0870,Wautoma,WI,54982-0870,D,556 S Cambridge St,Wautoma WI  54982,Wautoma,WI,54982,K4,12,69,5,18330,9274,386,5515960,0,7,WAUTOMA AREA,Wautoma Area Sch Dist,Wautoma Area,5/2/2006 9:42
2009,16054,5586,3,,Spring Valley Sch Dist,David Wellington,District Administrator,PO Box 249,Spring Valley WI  54767-0249,Spring Valley,WI,54767-0249,D,S1450 County Road CC,Spring Valley WI  54767-0249,Spring Valley,WI,54767-0249,K4,12,47,11,16054,16539,370,5514340,0,8,SPRING VALLEY,Spring Valley Sch Dist,Spring Valley,9/8/2008 14:57
2009,16099,1600,3,,Eleva-Strum Sch Dist,Mark Gruen,District Administrator,W23597 US Highway 10,Strum WI  54770-8609,Strum,WI,54770-8609,,W23597 US Highway 10,Strum WI  54770-8609,Strum,WI,54770-8609,K4,12,61,10,16099,15527,370,5504200,0,7,ELEVA-STRUM,Eleva-Strum Sch Dist,Eleva-Strum,7/21/2008 10:06
2009,15943,3920,3,,New Auburn Sch Dist,Thomas H Fiedler,District Administrator,PO Box 110,New Auburn WI  54757-0110,New Auburn,WI,54757-0110,D,704 N East St,New Auburn WI  54757,New Auburn,WI,54757,K4,12,9,10,15943,15527,355,5510440,2290,8,NEW AUBURN,New Auburn Sch Dist,New Auburn,10/1/2007 14:00
2009,15961,4186,3,,Osseo-Fairchild Sch Dist,Kerry Jacobson,District Administrator,PO Box 130,Osseo WI  54758-0130,Osseo,WI,54758-0130,D,50900 Francis St,Osseo WI  54758,Osseo,WI,54758,K4,12,61,10,15961,15527,357,5511220,0,7,OSSEO-FAIRCHILD,Osseo-Fairchild Sch Dist,Osseo-Fairchild,5/2/2006 9:42
2009,15984,4270,3,,Pepin Area Sch Dist,Bruce A Quinton,District Administrator,PO Box 128,Pepin WI  54759-0128,Pepin,WI,54759-0128,D,510 Pine St,Pepin WI  54759,Pepin,WI,54759,K4,12,46,11,15984,16539,360,5511580,0,7,PEPIN AREA,Pepin Area Sch Dist,Pepin Area,5/2/2006 9:42
2009,16008,4459,3,,Plum City Sch Dist,Mark Luebker,District Administrator,907 Main St,Plum City WI  54761-9013,Plum City,WI,54761-9013,,907 Main St,Plum City WI  54761-9013,Plum City,WI,54761-9013,K4,12,47,11,16008,16539,360,5511880,0,8,PLUM CITY,Plum City Sch Dist,Plum City,7/2/2007 10:00
